,id,type,location_name,groups,price,area,under_valued,over_valued,normal
376,245858,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2730000,310.0,1,0,0
377,245859,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2580000,338.0,1,0,0
378,245861,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1690000,267.0,1,0,0
379,245862,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1390000,435.0,1,0,0
380,245863,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1250000,250.0,1,0,0
381,245864,"['Penthouse', 'Duplex']","['Golden Mile', 'Nagüeles']",apartment,750000,285.0,0,0,1
382,245865,['Villa'],"['Golden Mile', 'Nagüeles']",houses,530000,170.0,1,0,0
383,245866,['Penthouse'],"['Golden Mile', 'Nagüeles']",apartment,475000,108.0,0,0,1
384,245867,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,385000,114.0,0,0,1
385,245868,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,390000,150.0,0,0,1
386,245869,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,0,0.0,None,None,None
387,245871,['House'],"['Golden Mile', 'Nagüeles']",houses,0,200.0,None,None,None
388,245872,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,500.0,None,None,None
389,245873,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,400.0,None,None,None
390,245874,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,500.0,None,None,None
391,245875,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,0.0,None,None,None
392,245876,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,700.0,None,None,None
393,245877,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,0.0,None,None,None
394,245878,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,1000.0,None,None,None
395,245879,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,280.0,None,None,None
396,246013,['Apartment'],['Nagüeles'],apartment,252000,115.0,0,0,1
397,246104,[],['Nagüeles'],[],490000,0.0,None,None,None
398,246174,['Villa'],['Nagüeles'],houses,1350000,414.0,1,0,0
399,246215,['Villa'],['Nagüeles'],houses,1400000,320.0,1,0,0
400,247138,['Apartment'],['Nagüeles'],apartment,300000,166.0,0,0,1
401,247168,['Apartment'],['Nagüeles'],apartment,369000,180.0,0,0,1
402,247185,['Apartment'],['Nagüeles'],apartment,445000,152.0,0,0,1
403,247195,[],['Nagüeles'],[],430000,0.0,None,None,None
404,247202,[],['Nagüeles'],[],490000,0.0,None,None,None
405,247210,[],['Nagüeles'],[],504000,0.0,None,None,None
406,247241,[],['Nagüeles'],[],599000,0.0,None,None,None
407,249302,['Apartment'],['Nagüeles'],apartment,369000,180.0,0,0,1
408,249305,[],['Nagüeles'],[],504000,0.0,None,None,None
409,249919,['Villa'],['Nagüeles'],houses,1275000,300.0,1,0,0
410,250570,['Apartment'],['Nagüeles'],apartment,326000,200.0,0,0,1
411,250605,['Villa'],['Nagüeles'],houses,1500000,337.0,1,0,0
412,250614,['Villa'],['Nagüeles'],houses,3700000,600.0,1,0,0
413,250920,['villa'],[],houses,2950000,470.0,1,0,0
414,251423,[],['Golden Mile'],[],470000,0.0,None,None,None
415,252287,['Apartment'],['Nagüeles'],apartment,317000,102.0,0,0,1
416,253908,[],['Nagüeles'],[],330000,0.0,None,None,None
417,253926,['Apartment'],['Nagüeles'],apartment,483000,180.0,0,0,1
418,254323,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1495000,527.0,1,0,0
419,254803,['Apartment'],['Nagüeles'],apartment,197000,51.0,0,0,1
420,254972,['Apartment'],['Nagüeles'],apartment,202500,65.0,0,0,1
421,255046,[],['Nagüeles'],[],330000,0.0,None,None,None
422,255060,['Apartment'],['Nagüeles'],apartment,365000,112.0,0,0,1
423,255078,['Apartment'],['Nagüeles'],apartment,393700,120.0,0,0,1
424,255199,['Villa'],['Nagüeles'],houses,2100000,1500.0,1,0,0
425,256474,['Penthouse'],['Golden Mile'],apartment,875000,142.0,0,0,1
426,256750,['Apartment'],['Nagüeles'],apartment,175000,92.0,0,0,1
427,256754,[],['Nagüeles'],[],250000,0.0,None,None,None
428,256776,[],['Nagüeles'],[],595000,0.0,None,None,None
429,257262,[],['Nagüeles'],[],450000,0.0,None,None,None
430,257271,['Villa'],['Nagüeles'],houses,1150000,400.0,1,0,0
431,257625,['Apartment'],['Nagüeles'],apartment,315000,69.0,0,0,1
432,259183,['Apartment'],['Nagüeles'],apartment,350000,95.0,0,0,1
433,259301,['Villa'],['Nagüeles'],houses,2900000,835.0,1,0,0
434,260269,['Apartment'],['Nagüeles'],apartment,350000,95.0,0,0,1
435,260306,['Villa'],['Nagüeles'],houses,2900000,835.0,1,0,0
436,260799,['Apartment'],['Nagüeles'],apartment,275000,98.0,0,0,1
437,261360,['Apartment'],['Nagüeles'],apartment,1550000,253.0,0,0,1
438,261710,[],['Nagüeles'],[],399000,0.0,None,None,None
439,261726,['Villa'],['Nagüeles'],houses,765000,159.0,1,0,0
440,261863,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,230000,137.0,0,0,1
441,261873,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,240000,0.0,0,1,0
442,261950,['Duplex'],"['Golden Mile', 'Nagüeles']",apartment,290000,150.0,0,0,1
443,261951,['Duplex'],"['Golden Mile', 'Nagüeles']",apartment,320000,207.0,0,0,1
444,262012,['House'],"['Golden Mile', 'Nagüeles']",houses,375000,195.0,1,0,0
445,262057,['House'],"['Golden Mile', 'Nagüeles']",houses,385000,302.0,1,0,0
446,262066,['House'],"['Golden Mile', 'Nagüeles']",houses,400000,285.0,1,0,0
447,262125,['House'],"['Golden Mile', 'Nagüeles']",houses,595000,132.0,1,0,0
448,262160,['Apartment'],['Golden Mile'],apartment,675000,186.0,0,0,1
449,262178,['Apartment'],['Golden Mile'],apartment,690000,157.0,0,0,1
450,262192,['Villa'],"['Golden Mile', 'Nagüeles']",houses,765000,249.0,1,0,0
451,262326,['Villa'],['Golden Mile'],houses,0,1850.0,None,None,None
452,262337,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,3656.0,None,None,None
453,262373,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1595000,434.0,1,0,0
454,262498,['Villa'],"['Golden Mile', 'Nagüeles']",houses,4500000,672.0,1,0,0
455,262552,['plot'],"['Golden Mile', 'Nagüeles']",plots,2900000,5528.0,0,0,1
456,262559,"['Villa', 'plot']","['Golden Mile', 'Nagüeles']",houses,2900000,872.0,1,0,0
457,262734,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2580000,338.0,1,0,0
458,262746,"['Villa', 'plot']","['Golden Mile', 'Nagüeles']",houses,2500000,450.0,1,0,0
459,262824,['Apartment'],['Golden Mile'],apartment,2195000,200.0,0,1,0
460,262880,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,0,0.0,None,None,None
461,262907,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,0,135.0,None,None,None
462,262913,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,0,88.0,None,None,None
463,262919,['Penthouse'],"['Golden Mile', 'Nagüeles']",apartment,0,108.0,None,None,None
464,262925,['Apartment'],['Golden Mile'],apartment,0,117.0,None,None,None
465,262944,['House'],['Nagüeles'],houses,1850000,405.0,1,0,0
466,262961,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1690000,322.0,1,0,0
467,263001,['villa'],"['Golden Mile', 'Nagüeles']",houses,1595000,434.0,1,0,0
468,263020,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1495000,527.0,1,0,0
469,263057,['apartment'],['Golden Mile'],apartment,1350000,128.0,0,1,0
470,263070,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1275000,305.0,1,0,0
471,263073,['villa'],"['Golden Mile', 'Nagüeles']",houses,1250000,319.0,1,0,0
472,263083,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1390000,435.9,1,0,0
473,263115,['apartment'],['Golden Mile'],apartment,1300000,96.0,0,1,0
474,263131,['penthouse'],['Golden Mile'],apartment,999000,157.0,0,0,1
475,263154,"['penthouse', 'Duplex']",['Golden Mile'],apartment,980000,163.0,0,0,1
476,263194,['Villa'],"['Golden Mile', 'Nagüeles']",houses,799000,133.0,1,0,0
477,263262,['penthouse'],['Golden Mile'],apartment,820000,173.0,0,0,1
478,263314,['Villa'],"['Golden Mile', 'Nagüeles']",houses,765000,159.0,1,0,0
479,263337,['villa'],[],houses,2950000,470.0,1,0,0
480,263367,['House'],['Nagüeles'],houses,725000,284.0,1,0,0
481,263396,['House'],"['Golden Mile', 'Nagüeles']",houses,695000,309.0,1,0,0
482,263478,['house'],"['Golden Mile', 'Nagüeles']",houses,600000,317.51,1,0,0
483,263512,['House'],"['Golden Mile', 'Nagüeles']",houses,585000,310.79,1,0,0
484,263517,['Apartment'],['Golden Mile'],apartment,580000,163.0,0,0,1
485,263566,['House'],"['Golden Mile', 'Nagüeles']",houses,549000,268.87,1,0,0
486,263599,['House'],"['Golden Mile', 'Nagüeles']",houses,525000,175.0,1,0,0
487,263612,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,500000,112.41,0,0,1
488,263656,['House'],"['Golden Mile', 'Nagüeles']",houses,475000,198.0,1,0,0
489,263666,['House'],"['Golden Mile', 'Nagüeles']",houses,430000,292.0,1,0,0
490,263668,['House'],"['Golden Mile', 'Nagüeles']",houses,430000,283.0,1,0,0
491,263757,['Plot'],"['Golden Mile', 'Nagüeles']",plots,425000,1080.0,0,0,1
492,263777,['Apartment'],['Golden Mile'],apartment,415000,69.0,0,0,1
493,263807,['House'],"['Golden Mile', 'Nagüeles']",houses,399000,170.0,1,0,0
494,263844,[],['Golden Mile'],[],470000,0.0,None,None,None
495,263879,['villa'],[],houses,2500000,540.0,1,0,0
496,263919,"['penthouse', 'Duplex']",['Golden Mile'],apartment,345000,125.0,0,0,1
497,264025,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,277000,113.0,0,0,1
498,264221,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,500.0,None,None,None
499,264283,['House'],"['Golden Mile', 'Nagüeles']",houses,0,201.0,None,None,None
500,264499,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1150000,322.0,1,0,0
501,265388,['Villa'],[],houses,1595000,434.0,1,0,0
502,266127,['Apartment'],['Nagüeles'],apartment,500000,150.0,0,0,1
503,266907,['Apartment'],['Nagüeles'],apartment,495000,160.0,0,0,1
504,266915,['Villa'],['Nagüeles'],houses,1325000,450.0,1,0,0
505,268003,['Apartment'],['Nagüeles'],apartment,265000,113.0,0,0,1
506,269291,[],['Nagüeles'],[],450000,0.0,None,None,None
507,270735,['villa'],"['Golden Mile', 'Nagüeles']",houses,2400000,451.0,1,0,0
508,270762,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2200000,548.0,1,0,0
509,270866,"['penthouse', 'duplex']",['Golden Mile'],apartment,1700000,114.0,0,1,0
510,270906,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1595000,434.0,1,0,0
511,271082,['Penthouse'],['Golden Mile'],apartment,1100000,181.0,0,0,1
512,271173,['apartment'],['Golden Mile'],apartment,900000,100.0,0,1,0
513,271222,['apartment'],"['Golden Mile', 'Nagüeles']",apartment,860000,173.0,0,0,1
514,271266,['apartment'],"['Golden Mile', 'Nagüeles']",apartment,799000,173.0,0,0,1
515,271275,['Apartment'],['Golden Mile'],apartment,0,180.0,None,None,None
516,271301,['Villa'],"['Golden Mile', 'Nagüeles']",houses,765000,210.0,1,0,0
517,271342,['penthouse'],['Golden Mile'],apartment,0,158.0,None,None,None
518,271425,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,625000,133.0,0,0,1
519,271428,['House'],['Golden Mile'],houses,625000,100.0,1,0,0
520,271492,"['Penthouse', 'Duplex']","['Golden Mile', 'Nagüeles']",apartment,0,190.0,None,None,None
521,271606,['House'],[],houses,450000,347.0,1,0,0
522,271621,['House'],[],houses,430000,298.0,1,0,0
523,271644,['House'],[],houses,400000,292.0,1,0,0
524,271645,['House'],[],houses,400000,292.0,1,0,0
525,271646,['House'],[],houses,470000,292.0,1,0,0
526,271713,['House'],['Golden Mile'],houses,430000,127.0,1,0,0
527,271715,['House'],[],houses,400000,282.0,1,0,0
528,271741,['House'],['Golden Mile'],houses,415000,200.0,1,0,0
529,271751,['apartment'],"['Golden Mile', 'Nagüeles']",apartment,404500,110.0,0,0,1
530,271879,['House'],"['Golden Mile', 'Nagüeles']",houses,330000,192.0,1,0,0
531,271880,['Apartment'],['Golden Mile'],apartment,0,152.0,None,None,None
532,271921,['House'],['Golden Mile'],houses,325000,58.0,1,0,0
533,271937,['House'],['Golden Mile'],houses,320000,140.0,1,0,0
534,272033,['apartment'],"['Golden Mile', 'Nagüeles']",apartment,285000,86.0,0,0,1
535,272037,['Apartment'],['Nagüeles'],apartment,0,145.0,None,None,None
536,272129,['apartment'],['Nagüeles'],apartment,245000,100.0,0,0,1
537,325720,['Apartment'],['Nagüeles'],apartment,430000,114.0,0,0,1
538,326170,[],['Nagüeles'],[],485000,0.0,None,None,None
539,326728,[],[],[],745000,0.0,None,None,None
540,326990,['apartment'],['Golden Mile'],apartment,0,160.0,None,None,None
541,327071,['apartment'],[],apartment,265000,130.0,0,0,1
542,327083,['apartment'],[],apartment,245000,85.0,0,0,1
543,327105,[],['Golden Mile'],[],265000,0.0,None,None,None
544,327121,['apartment'],['Golden Mile'],apartment,315000,107.0,0,0,1
545,327148,[],[],[],330000,0.0,None,None,None
546,327150,['apartment'],['Golden Mile'],apartment,285000,72.0,0,0,1
547,327155,['apartment'],[],apartment,375000,91.0,0,0,1
548,327225,[],[],[],430000,0.0,None,None,None
549,327235,[],[],[],495000,0.0,None,None,None
550,327247,"['penthouse', 'duplex']",['Golden Mile'],apartment,525000,127.0,0,0,1
551,327266,['apartment'],['Golden Mile'],apartment,580000,163.0,0,0,1
552,327270,[],[],[],545000,0.0,None,None,None
553,327297,['apartment'],['Golden Mile'],apartment,689000,107.0,0,0,1
554,327331,['villa'],[],houses,765000,159.0,1,0,0
555,327349,['penthouse'],['Golden Mile'],apartment,820000,164.0,0,0,1
556,327414,['villa'],['Golden Mile'],houses,1390000,435.0,1,0,0
557,327429,['apartment'],['Golden Mile'],apartment,1350000,110.0,0,1,0
558,327447,['villa'],[],houses,2014000,639.0,1,0,0
559,327473,"['Villa', 'plot']",['Golden Mile'],houses,2900000,872.0,1,0,0
560,327708,['Villa'],['Golden Mile'],houses,18000000,2200.0,1,0,0
561,327742,"['Penthouse', 'Duplex']","['Golden Mile', 'Nagüeles']",apartment,400000,152.0,0,0,1
562,327846,['Apartment'],['Golden Mile'],apartment,1100000,120.0,0,1,0
563,327861,['Apartment'],['Golden Mile'],apartment,750000,174.0,0,0,1
564,327866,['Apartment'],['Golden Mile'],apartment,1350000,0.0,0,1,0
565,327916,['Apartment'],['Golden Mile'],apartment,700000,108.0,0,0,1
566,327958,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1595000,434.0,1,0,0
567,327963,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,240000,100.0,0,0,1
568,327978,['House'],"['Golden Mile', 'Nagüeles']",houses,430000,228.0,1,0,0
569,327982,['Apartment'],['Golden Mile'],apartment,415000,68.0,0,0,1
570,327987,['House'],"['Golden Mile', 'Nagüeles']",houses,725000,285.0,1,0,0
571,328002,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2000000,542.0,1,0,0
572,328009,['Apartment'],['Golden Mile'],apartment,550000,162.0,0,0,1
573,328047,['House'],"['Golden Mile', 'Nagüeles']",houses,325000,200.0,1,0,0
574,328059,['Penthouse'],['Golden Mile'],apartment,995000,184.0,0,0,1
575,328156,['Apartment'],['Golden Mile'],apartment,690000,0.0,0,1,0
576,329713,[],['Nagüeles'],[],595000,0.0,None,None,None
577,330982,['Apartment'],['Nagüeles'],apartment,730000,150.0,0,0,1
578,331782,['Villa'],['Nagüeles'],houses,1995000,370.0,1,0,0
579,332886,['Villa'],['Nagüeles'],houses,1295000,337.0,1,0,0
580,333257,['Villa'],['Nagüeles'],houses,2900000,910.0,1,0,0
581,333727,['Apartment'],['Golden Mile'],apartment,630000,154.0,0,0,1
582,333736,['Apartment'],['Nagüeles'],apartment,600000,200.0,0,0,1
583,333871,['Apartment'],['Nagüeles'],apartment,385000,150.0,0,0,1
584,334069,['Apartment'],['Nagüeles'],apartment,221000,60.0,0,0,1
585,334843,"['Penthouse', 'Duplex']","['Golden Mile', 'Nagüeles']",apartment,550000,199.0,0,0,1
586,334861,['Villa'],['Nagüeles'],houses,3900000,1056.0,1,0,0
587,334866,['Penthouse'],['Golden Mile'],apartment,3900000,368.0,0,1,0
588,334874,['Plot'],"['Golden Mile', 'Nagüeles']",plots,3640000,3640.0,0,1,0
589,334915,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,288000,105.0,0,0,1
590,334942,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2950000,110.0,0,0,1
591,334974,['Villa'],"['Golden Mile', 'Nagüeles']",houses,765000,249.0,1,0,0
592,335021,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2300000,558.0,1,0,0
593,335090,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,275000,94.0,0,0,1
594,335100,"['Penthouse', 'Duplex']","['Golden Mile', 'Nagüeles']",apartment,525000,109.0,0,0,1
595,335118,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2850000,614.0,1,0,0
596,335124,['House'],"['Golden Mile', 'Nagüeles']",houses,495000,367.0,1,0,0
597,335127,['House'],"['Golden Mile', 'Nagüeles']",houses,450000,302.0,1,0,0
598,335167,['Apartment'],['Golden Mile'],apartment,1400000,323.0,0,0,1
599,335183,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1250000,320.0,1,0,0
600,335235,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,730000,145.0,0,0,1
601,335258,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,185000,55.0,0,0,1
602,335263,['Apartment'],['Golden Mile'],apartment,950000,0.0,0,1,0
603,335271,['Apartment'],['Golden Mile'],apartment,820000,184.0,0,0,1
604,335297,"['Penthouse', 'Duplex']","['Golden Mile', 'Nagüeles']",apartment,595000,204.0,0,0,1
605,335315,['House'],"['Golden Mile', 'Nagüeles']",houses,375000,187.0,1,0,0
606,335319,[],[],[],550000,0.0,None,None,None
607,335352,['Villa'],['Golden Mile'],houses,1500000,245.0,1,0,0
608,335391,['Apartment'],['Golden Mile'],apartment,250000,110.0,0,0,1
609,335418,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,395000,93.0,0,0,1
610,335473,['House'],"['Golden Mile', 'Nagüeles']",houses,550000,225.0,1,0,0
611,335510,['villa'],['Golden Mile'],houses,2500000,450.0,1,0,0
612,335535,[],['Golden Mile'],[],695000,0.0,None,None,None
613,335572,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,580000,118.0,0,0,1
614,335575,['Villa'],"['Golden Mile', 'Nagüeles']",houses,5000000,0.0,0,0,1
615,335588,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,360000,110.0,0,0,1
616,335591,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2500000,450.0,1,0,0
617,335682,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1650000,267.0,1,0,0
618,335686,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,295000,96.0,0,0,1
619,335705,['House'],"['Golden Mile', 'Nagüeles']",houses,425000,170.0,1,0,0
620,335707,[],"['Golden Mile', 'Nagüeles']",[],750000,0.0,None,None,None
621,335751,['villa'],['Nagüeles'],houses,2995000,845.0,1,0,0
622,335755,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1495000,650.0,1,0,0
623,335797,['apartment'],['Golden Mile'],apartment,1350000,147.0,0,1,0
624,335832,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,950000,163.0,0,0,1
625,335839,['Villa'],"['Golden Mile', 'Nagüeles']",houses,1445000,510.0,1,0,0
626,335886,['Villa'],['Golden Mile'],houses,4900000,680.0,1,0,0
627,335889,['Villa'],['Golden Mile'],houses,4500000,836.0,1,0,0
628,335943,['House'],"['Golden Mile', 'Nagüeles']",houses,850000,395.0,1,0,0
629,335963,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,425000,110.0,0,0,1
630,335974,['Apartment'],['Golden Mile'],apartment,1500000,127.0,0,1,0
631,335977,['Apartment'],['Golden Mile'],apartment,2500000,235.0,0,1,0
632,336023,['House'],"['Golden Mile', 'Nagüeles']",houses,495000,251.0,1,0,0
633,336043,['House'],"['Golden Mile', 'Nagüeles']",houses,1100000,364.0,1,0,0
634,336061,['Villa'],['Nagüeles'],houses,765000,249.0,1,0,0
635,336133,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,200000,45.0,0,0,1
636,336188,['House'],"['Golden Mile', 'Nagüeles']",houses,535000,208.0,1,0,0
637,336232,['Villa'],"['Golden Mile', 'Nagüeles']",houses,0,414.0,None,None,None
638,336326,['Apartment'],[],apartment,228000,140.0,0,0,1
639,336329,[],[],[],495000,0.0,None,None,None
640,336377,['apartment'],[],apartment,425000,180.0,0,0,1
641,336383,['apartment'],['Golden Mile'],apartment,275000,105.0,0,0,1
642,336402,[],['Golden Mile'],[],1650000,0.0,None,None,None
643,336435,['villa'],['Nagüeles'],houses,650000,189.0,1,0,0
644,336453,"['penthouse', 'Duplex']",['Golden Mile'],apartment,545000,147.0,0,0,1
645,336471,[],['Golden Mile'],[],470000,0.0,None,None,None
646,336511,['Villa'],['Golden Mile'],houses,1275000,515.0,1,0,0
647,336578,['Villa'],[],houses,1250000,317.0,1,0,0
648,336608,[],['Golden Mile'],[],395000,0.0,None,None,None
649,336652,['Plot'],['Golden Mile'],plots,1370000,2024.0,0,0,1
650,336782,['villa'],['Golden Mile'],houses,3900000,950.0,1,0,0
